IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;ipcc_code_2006_for_standard_report;ipcc_code_2006_for_standard_report_name;Substance;fossil_bio;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Non-Annex_I;Southern_Africa;AGO;Angola;2.A.1;Cement production;CO2;fossil;220,324;260,23;304,512;372,48;409,7;434,98;142,5;141,6;187,6;186,4;117,139;111,996;80,256;56,5;56,574;91,225;156,468;105,996;143,985;128,438;130,54;133,764;157,25;106;126,9;126,3;113,4;126,119;146,3;145,95;145,25;228,8;248,352;291,2;314,418;550,44;545,26;533,4;669,28;637,2;546;531;1062;1356;1693,2;1854,96;1557,2106;1028,207898;1033,808066;1132,803095;1093,74092;1093,74092;1132,803095;1131,525137;1144,837198
Non-Annex_I;Southern_Africa;AGO;Angola;2.A.2;Lime production;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660;660;675;660;630;622,5;615;600;600;600;600;600
Non-Annex_I;Southern_Africa;AGO;Angola;2.A.3;Glass Production;CO2;fossil;0,3150485;0,3218825;0,3293825;0,337511;0,3461875;0,3553665;0,3649755;0,375066;0,385857;0,397644;0,4105975;0,4248975;0,4403755;0,456433;0,472246;0,4872605;0,501185;0,514285;0,527245;0,54105;0,556395;0,57361;0,59245;0,61234;0,632425;0,652135;0,67124;0,690095;0,709385;0,7301;0,75293;0,77814;0,805485;0,83457;0,864775;0,895645;0,927075;0,959195;0,992115;1,026005;1,061;1,097115;1,13428;1,134459306;1,172703972;1,212237935;1,242485522;1,273487843;1,305263729;1,339424613;1,474993906;1,652031425;1,652031425;1,652031425;1,671467088
Non-Annex_I;Southern_Africa;AGO;Angola;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,70135332;1,248472098;1,795590875;3,43491101;2,79762871;2,685379925;4,90891382;0,2861342;1,357095235;2,429032903;2,848483502;3,599977398;4,351830132;4,792298768;5,367498894;5,367498894;5,367498894;5,43064594
Non-Annex_I;Southern_Africa;AGO;Angola;2.C;Metal Industry;CO2;fossil;;;;;;;0,2;0,2;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,36;0,36;;0,36;0,36;0,36;0,36;0,36;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Southern_Africa;AGO;Angola;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;14,46399063;14,74418395;14,87134912;15,38977482;15,87296536;15,95661439;16,30979133;16,74704443;17,23709472;17,74121426;18,13531426;18,78239974;19,47888356;20,1684436;20,84848972;21,50263682;22,13093374;22,70727663;23,26974118;23,8847707;24,56196907;25,33360713;26,13318709;27,15405707;27,89469198;28,907564;29,50177644;30,31671556;31,16256039;31,97653121;32,97444509;33,97333952;35,09158503;36,26909505;37,31019648;38,68454653;39,99039447;41,39621108;42,83879289;44,18687322;45,60636502;47,09297439;59,71931688;58,79247897;59,69396768;61,23551414;63,51062688;62,33931484;61,79243926;63,48402079;54,51957768;56,15823964;57,89177929;59,1961544;60,53017528
Non-Annex_I;Rest Central America;AIA;Anguilla;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;0,429951228;0,429951228;0,435889935;0,438440766;0,446634894;0,479855814;0,521363202;0,449383428;0,542578824;0,661636557;0,455850741;0,451961838;0,445260675;0,416852172;0,409831932;0,403234536;0,4444556;0,464120195;0,359471041;0,374066727;0,402216909;0,420277406;0,442835061;0,44378342;0,455669975;0,461067014;0,497931692;0,459604934;0,573760067;0,490763264;0,648089832;0,730569629;0,72104586;0,750785795;0,752823904;0,74482082;0,736683395;0,76032666;0,776912752;0,778195339;0,789682275;0,910453161;0,910453161;0,977533404;0,975977891;0,979803979;1,01782832;1,055852661;1,025379792;1,032937933;0,869823689;0,880383003;0,868531104;0,893148352;0,939525867
Non-Annex_I;Rest Central America;AIA;Anguilla;1.A.2;Manufacturing Industries and Construction;CO2;fossil;0,108990823;0,108990823;0,121452474;0,102639704;0,115154139;0,127991272;0,139305998;0,142281299;0,15759146;0,17740541;0,196351597;0,217630107;0,169165616;0,189182914;0,199635817;0,248825035;0,33926888;1,05941218;0,751680358;0,774585766;0,755586779;0,764100432;0,715906538;1,31915768;1,378461376;0,940701119;0,964342271;0,913755518;1,508424326;1,482146907;1,560857094;1,423850842;1,347144261;1,336121617;1,556640925;1,171006054;1,133329637;1,184707258;1,144242108;1,130766916;1,103452792;1,103452792;1,118616652;1,201033937;1,199122775;1,20382365;1,223897822;1,243971993;1,208038672;1,179670917;0,973877917;0,939195749;0,932665587;0,931234411;0,967222389
Non-Annex_I;Rest Central America;AIA;Anguilla;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;1,61839359;1,61839359;1,69454073;1,5559692;1,77704892;1,9640547;1,74495195;1,9338402;2,18493804;2,3575656;3,7351782;5,9577585;6,3931695;5,4756348;5,1860268;3,0081261;2,35577691;4,5862005;4,6736877;4,9862928;4,9353465;6,3804006;6,7218987;8,1616635;11,2698615;14,9653137;14,7219207;12,1509648;10,3385889;9,7440759;13,2959427;13,72806;8,7635154;11,1897906;10,4783895;11,0460993;10,9246131;9,7136373;12,713739;17,8783119;22,088676;23,616792;23,616792;25,35682677;25,31647737;25,41572459;26,0811343;26,74654402;25,9739345;25,3520305;20,92291791;20,16208453;20,02406746;19,98352098;20,75130488
Non-Annex_I;Rest Central America;AIA;Anguilla;1.A.4;Residential and other sectors;CO2;fossil;0,000186502;0,000187033;0,000167379;0,000131633;0,000164938;0,000483629;0,000764815;0,000695522;0,00113995;0,001253524;0,002869916;0,001195737;0,001253604;0,000888898;0,000988037;0,002049392;0,002023348;0,002101708;0,001970948;0,001893094;0,003085022;0,002147053;0,003674093;0,00509999;0,005432279;0,005071665;0,005261246;0,007438671;0,01733744;0,020956559;0,017070332;0,017626613;0,016207486;0,015668581;0,013919604;0,013575311;0,012113511;0,011846547;0,011293622;0,011109016;0,012757454;0,013043675;0,013043675;0,014004705;0,01398242;0,014037234;0,01429319;0,014549147;0,014128882;0,013799312;0,011393222;0,010990384;0,010913568;0,010898634;0,011320646
Non-Annex_I;Rest Central America;AIA;Anguilla;1.A.5;Non-Specified;CO2;fossil;0,010449562;0,010479291;0,011377164;0,011454394;0,010928341;0,011313567;0,010191641;0,010529915;0,015029776;0,014813837;0,022050028;0,010894177;0,009673984;0,006005092;0,004325639;0,008257341;0,012777233;0,013681345;0,010023856;0,011261194;0,017772544;0,012081009;0,018172302;0,022028197;0,02136774;0,02302118;0,023385141;0,031472797;0,010125903;0,012349923;0,008925584;0,008703419;0,009307252;0,008987543;0,00622634;0,004405955;0,004902575;0,005751229;0,002894561;0,004797214;0,009239207;0,002976588;0,002976588;0,003195896;0,003190811;0,00320332;0,00326303;0,00332274;0,003227443;0,003202931;0,002696235;0,002629599;0,002611013;0,002630603;0,002741326
Non-Annex_I;Rest Central America;AIA;Anguilla;1.B.1;Solid Fuels;CO2;fossil;0;0;0;0;0;0;0,01756659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Rest Central America;AIA;Anguilla;1.B.2;Oil and Natural Gas;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,8031276;0,6625971;0,6806613;;0,6776319;0,6187269;0,35709894;;0,36063885;0,36063885;0,38720995;0,386593797;0,388109345;;;;;;;;;
Non-Annex_I;Rest Central America;AIA;Anguilla;2.A.3;Glass Production;CO2;fossil;0,00032;0,0003227;0,0003253;0,0003277;0,0003298;0,0003315;0,00033305;0,00033455;0,0003356;0,00033575;0,0003349;0,0003326;0,00032935;0,00032685;0,00032755;0,0003331;0,00034415;0,0003599;0,0003788;0,0003983;0,0004167;0,0004334;0,00044895;0,0004633;0,000477;0,00049035;0,00050315;0,00051525;0,00052725;0,00053985;0,00055355;0,00056855;0,00058465;0,00060115;0,0006171;0,00063185;0,00064515;0,00065725;0,00066825;0,00067855;0,0006884;0,0006978;0,00070665;0,000707328;0,000715612;0,000723993;0,000731112;0,0007383;0,00074556;0,000753206;0,000760725;0,000768319;0,000775988;0,000783526;0,000791119
Non-Annex_I;Rest Central America;AIA;Anguilla;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00004731;0,00068973;0,00055527;0,001367425;0,00033781;0,000207915;0,00007802;0,00008549;;;;;;;;;;;;;;;;;
Non-Annex_I;Rest Central America;AIA;Anguilla;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;0,034660998;0,034730678;0,034803261;0,034883103;0,034941169;0,034989074;0,035034076;0,035073271;0,035105207;0,035111014;0,035095046;0,035019559;0,034929556;0,034858425;0,034877296;0,035036979;0,035346183;0,035810716;0,036360896;0,036928496;0,03746416;0,037946112;0,038403386;0,03881711;0,03921051;0,039595201;0,039966827;0,040322484;0,040678142;0,041033799;0,04063291;0,041929312;0,043174844;0,044543441;0,04684207;0,051841117;0,059210808;0,072571369;0,083238218;0,092192809;0,092488948;0,092753151;0,093011547;0,09325833;0,093490596;0,093711249;0,093933353;0,094143844;0,09434127;0,094528535;0,094686766;0,094275946;0,094275946;0,095727609;0,095727609
Int. Aviation;Int. Aviation;AIR;Int. Aviation;1.A.3.a;Civil Aviation;CO2;fossil;169900,3934;169900,3934;179759,538;187494,4112;180478,1315;174582,469;174907,9839;190798,5059;197866,2765;204567,5451;203458,2666;202666,5067;210056,3992;211936,8827;219877,7425;225908,142;248130,1389;262332,5108;277172,8321;291117,4218;260688,5975;253685,5005;262147,2989;267299,3777;281053,2084;291763,5063;303689,2439;318328,5868;328970,4956;342955,6966;355305,7351;349173,7606;369486,144;367395,9037;403067,8297;429004,5934;444266,8472;459214,6447;466325,3417;443720,8183;469087,6528;481837,7905;483972,5115;492344,0836;507104,1903;536452,2915;560444,8709;589881,6132;615737,0034;624897,2439;295699,0522;326402,533;471471,3696;570728,5001;614153,4946
Non-Annex_I;Central Europe;ALB;Albania;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;698,3074492;698,3074492;743,3884851;756,573552;763,7017479;710,1186685;722,0949255;718,0477145;798,5140094;839,95538;819,6277058;790,4047673;900,094407;930,1027177;975,5917157;997,2637699;1009,78364;1009,78364;1011,263674;1000,903438;525,7486487;332,8704416;186,656292;320,4265959;391,9783525;264,4296464;217,7655656;202,2110914;214,6546042;210,743281;284,461123;273,5669157;284,921458;173,4414712;167,990539;143,1031804;143,1031804;90,21718458;;6,22192284;15,55479936;31,10927364;;;;;;;;;;;;;
Non-Annex_I;Central Europe;ALB;Albania;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;99,68786806;99,68786806;99,68786806;99,68786806;58,64008796;87,95997801;87,95997801;158,327956;164,1920586;158,327956;102,6199194;248,1120686;274,5002152;242,247966;242,247966;245,1800173;245,1800173;242,247966;209,996032;242,247966;205,9812083;205,9812083;211,8453036;211,8453036;211,8453036;138,5452742;110,8362643;115,6428033;113,7240711;74,9969471;96,96543454;76,92889792;101,5578232;189,7433923;111,3295712;157,1370706;121,4697057;235,8260575;280,6442217;127,5524975;80,5707381;93,29518724;95,72030462;47,65287787;119,6510089;79,27768924;120,0758698;227,3786075;138,9352998;193,8892441;134,1442432;146,5145372;118,8038003;116,6603864;116,1273761
Non-Annex_I;Central Europe;ALB;Albania;1.A.2;Manufacturing Industries and Construction;CO2;fossil;1372,642635;1372,642635;1757,26784;1011,886443;1084,738616;964,9958204;992,9717531;1063,416427;1325,084803;1749,46244;2674,498948;2174,893526;2170,552871;2543,561887;2613,95318;2520,675794;2482,964256;2729,726608;2455,86057;3104,796526;2143,540137;1415,583823;758,1623349;542,6549748;463,8208418;492,1636644;459,2776583;240,8363891;401,4973896;485,4201862;472,2431406;536,1661572;429,2190625;503,4930685;550,9840972;450,8921722;679,6702202;639,2268576;500,7025896;775,7823453;1039,351638;1111,529786;644,4474476;583,3917712;915,1094397;676,088624;606,5267741;1096,690928;1278,70375;910,1181657;981,5710202;1200,238637;1045,135799;939,1835316;923,321486
Non-Annex_I;Central Europe;ALB;Albania;1.A.3.a;Civil Aviation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0743856;;;;;;;;
Non-Annex_I;Central Europe;ALB;Albania;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;726,0451803;726,0451803;779,4937805;787,0963016;827,3808002;858,4103175;1000,929876;1035,115801;1121,353365;1261,791052;1480,608016;821,4704572;854,6487863;933,5653234;1320,088557;1079,201854;1012,119398;1045,660481;1152,382578;957,2337846;709,4175277;536,6983131;409,3499018;507,2910971;635,4795844;627,5470482;620,8373527;492,7630511;739,4051603;1243,922756;1310,156839;1385,783244;1555,812755;1751,955414;2131,187543;2196,321544;1736,456833;1905,898254;2033,262025;2274,653934;2205,607069;2282,450542;2194,988919;2355,569949;2365,084448;2339,526573;2188,395912;2195,06683;2085,595628;2066,299346;1421,542893;1631,418607;1553,360012;1419,411859;1442,750854
Non-Annex_I;Central Europe;ALB;Albania;1.A.3.c;Railways;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104,6588548;98,31596151;91,9730682;91,9730682;88,80146223;60,2579718;60,2579718;60,2579718;76,11567561;104,6588548;9,51449928;9,51449928;9,51449928;9,51449928;9,51449928;6,34289331;6,34289331;6,34289331;6,6599598;6,6599598;6,6599598;6,6599598;6,6599598;6,6599598;6,3428859;6,447180213
Non-Annex_I;Central Europe;ALB;Albania;1.A.3.d;Water-borne Navigation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,14504254;62,76927531;68,87293259;124,5809692;81,31917196;115,0081118;124,5127577;127,5618953;122,4650128;154,1797979;29,31989005;26,3881466;63,42957036;57,08667705;100,875836;107,2190405;104,1699029;104,1699029;110,1196997;93,24164538;113,9762955;104,2665958;110,6094891;108,0356459;104,3927336;101,8310458
Non-Annex_I;Central Europe;ALB;Albania;1.A.3.e;Other Transportation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,77133651;;;;;;
Non-Annex_I;Central Europe;ALB;Albania;1.A.4;Residential and other sectors;CO2;fossil;46,37562223;46,37562223;77,29239934;108,2094784;123,6680144;123,6680144;154,5850935;185,5018778;185,5018778;216,4189569;247,336036;262,7945719;278,253115;293,7113562;247,336036;170,0436366;170,0436366;173,1352216;185,5018778;213,8388489;305,7936463;362,5045761;282,1202898;168,5977338;159,5481942;245,8869219;340,4167093;333,9034993;241,1525569;732,6133172;750,2051651;781,2015534;1173,809507;975,179134;761,5147471;641,5237531;871,7723566;720,8901803;652,1744828;560,1739277;570,7314616;568,8285382;500,0267161;569,4023595;629,6253912;637,5238434;664,1592332;756,7785211;763,5773449;774,7077864;744,5186923;795,5822587;782,6988487;743,8650036;755,6929968
Non-Annex_I;Central Europe;ALB;Albania;1.A.5;Non-Specified;CO2;fossil;946,4184705;946,4184705;1018,552284;1192,371154;1286,83153;1628,592116;1754,425096;1835,722039;2024,882404;2468,916814;1486,865411;1546,067187;1625,990275;1716,27361;1813,957113;1917,560741;2031,525041;2031,525041;2145,65726;1320,321676;1786,273145;958,4373819;288,5053395;224,7790783;170,5240465;79,28247334;113,953683;42,0531229;50,53071656;20,77607592;17,74359243;19,73190873;;71,08663855;123,8042584;65,70132662;65,70132662;;;;;;;;;;;;;;;;;;
Non-Annex_I;Central Europe;ALB;Albania;1.B.1;Solid Fuels;CO2;fossil;6,528553793;6,528553793;14,70920149;14,81646221;20,38420424;20,45218615;20,4597396;20,53527496;20,91295262;21,21509493;21,24530916;23,55832449;23,35685512;25,71519157;28,08779934;27,85656557;30,01352828;29,96367465;32,17093995;155,7091592;167,7011145;110,1168497;16,69990836;16,5839557;1,242217622;2,298784219;0,114664819;0,039574462;0,049721986;0,049721986;0,030442127;0,021309359;0,015220847;0,058854754;0,058854754;0,045662974;0,045662974;0,045662974;0,06189901;0,010147524;0,010147524;0,005073757;0,005073757;0,003044256;;0,529403359;0,032084346;1,184564307;2,524329621;0,814082718;1,087794072;2,054816193;1,852144533;2,397868214;2,330861195
Non-Annex_I;Central Europe;ALB;Albania;1.B.2;Oil and Natural Gas;CO2;fossil;338,2489713;346,5517713;417,6008844;254,9582159;417,4991588;346,6179521;334,1391728;434,2355172;321,6988558;304,9824551;346,6659806;333,9326951;321,3944924;333,9326535;359,0058402;375,6116268;375,6163022;254,7144357;213,0298235;46,47423248;29,72540435;29,51561927;25,20856856;25,21995926;82,5888855;0,149951719;0,140687608;0,205349071;0,206636045;6,057594915;4,064991031;0,086505962;0,104415719;0,101232762;0,124127244;0,11726285;0,140070112;0,158359342;0,16164841;0,161413143;0,208268309;29,57030834;0,288370102;0,570761142;12,35730935;36,99299831;47,42041698;40,81495099;20,75324698;11,07088536;5,632642894;5,421260915;19,305577;6,907262791;7,16441247
Non-Annex_I;Central Europe;ALB;Albania;2.A.1;Cement production;CO2;fossil;167,96;176,4;174,96;249,676;264,735;307,45;328,3;348,75;368,8;383,88;373,352;354,71;369,35;370,44;375,82;278,628;304,87;301,608;315,558;315,507;267,675;128,754;81,164;81,18;98,16;81,4;81,2;60,6;33,768;42,506;43,89;105,602;104,804;225,998;222,324;188,265;197,4;341,376;353,43;424,02;518,7;691,2;898,69;993,6;798,66;847,44;666,4224;767,8344926;707,8324306;705,1857513;1004,790093;997,2203026;689,2493502;688,471782;696,5714501
Non-Annex_I;Central Europe;ALB;Albania;2.A.3;Glass Production;CO2;fossil;0,10753;0,110102;0,112692;0,1153;0,1179235;0,1205615;0,123217;0,1258935;0,128592;0,1313145;0,134062;0,1367665;0,139416;0,142131;0,1450795;0,14834;0,15205;0,156067;0,159853;0,162683;0,1640725;0,163772;0,1620305;0,159481;0,1570315;0,1553365;0,1546015;0,1546235;0,155145;0,1557425;0,1560985;0,1562045;0,1561555;0,1558525;0,155188;0,1541085;0,152537;0,1505425;0,1484015;0,1464945;0,145094;0,1443005;0,1440335;0,14351134;0,143766994;0,144023104;0,143808925;0,143595064;0,143381521;0,143355558;0,153074579;0,171447498;0,171447498;0,171447498;0,173464527
Non-Annex_I;Central Europe;ALB;Albania;2.A.4;Other Process Uses of Carbonates;CO2;fossil;13,18645075;13,18645075;13,91942593;13,8753906;13,8753906;13,8753906;16,89177986;15,0819463;15,0819463;22,92455838;24,13111408;16,65046872;17,91735221;18,58095784;22,92455838;20,57177475;21,29570818;20,51144697;14,63;17,29;15,295;3,325;;;;;0,34536715;0,205797255;0,182724085;0,1766406;0,060492475;0,17341771;0,272045365;0,22292804;0,20964555;0,420645245;0,471472785;0,38373473;0,400290325;0,33908488;0,25215815;0,24184457;0,037018;0,1359955;0,01015422;0,074614095;0,027044305;0,01358627;0,000128235;0,0036271;0,003873005;0,004337866;0,004337866;0,004337866;0,0043889
Non-Annex_I;Central Europe;ALB;Albania;2.B;Chemical Industry;CO2;fossil;71,655;76,245;92,565;92,565;92,565;92,565;87,431669;82,298338;165,6883453;155,9216789;164,881679;167,176679;167,176679;167,910012;176,356679;176,356679;204,151679;209,28501;208,551677;250,561679;224,6400138;187,6466741;34,0700019;32,8233358;37,0766672;38,25;38,25;25,5;25,5;25,5;25,5;25,5;25,5;25,5;25,5;25,5;25,5;25,5;25,5;;;;;;;;;;;;;;;;
Non-Annex_I;Central Europe;ALB;Albania;2.C;Metal Industry;CO2;fossil;234,6045167;206,1735167;205,0623284;246,146826;250,9162913;145,5545167;156,992982;156,8872913;127,5568645;172,4858631;139,0373992;149,3902033;88,7662756;29,814726;64,4661367;73,3531088;71,8485435;69,2329016;70,8293443;72,6293443;72,4448631;52,7673631;28,945;47,04;44,6572;56,7618;41,4657;40,8173;40,2076;37,196;16,45;18,67;34,33;54,74;50,765;51,92;30,392;11,716;25,4908;27,22292;55,27218;67,66272;56,42416;54,58764;73,61714;74,2697;67,20562;87,57418;151,025;117,5076;85,6059;150,81;120,2522;114,9737381;109,9620344
Non-Annex_I;Central Europe;ALB;Albania;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;9,504143538;9,716507921;9,914944117;10,17502062;10,43228265;10,67926761;10,93793382;11,14209576;11,40981583;11,6405065;11,81698892;12,0754491;12,28639767;12,57178834;12,76140793;13,03174485;13,29269299;13,57578171;13,88491649;14,19749633;24,1428417;19,06272041;15,8924151;15,69205523;14,43165256;13,74870843;13,65395658;13,60716117;13,61657385;31,57788691;31,6377217;31,02898616;26,13823812;29,27170878;31,1670771;30,5620607;30,64740256;31,9743758;31,7392903;19,38328444;19,57296235;18,9682967;24,31669685;18,27338215;18,28883234;14,11823145;14,21037064;14,27905753;14,19743831;14,45754583;14,33641012;14,3718079;14,8411148;14,92980286;15,06705452
